linkedin_id,full_name,race,gender,age,job_title,state,city,zip_code,salary,num_years_at_job
4607,Hasty Kildahl,White,Male,49,Software Developer,New York,Brooklyn,11220,17622.05,6
4608,Lawton Maplesden,White,Male,25,Plumber,New York,Port Washington,11054,17941.12,3
4609,Eugenius Dewhirst,White,Male,32,Marketing Manager,New York,Rochester,14639,23465.87,17
4610,Daisi Rosenstock,White,Female,19,Automation Specialist,New York,New York City,10014,21305.72,10
4611,Alta MacCafferty,White,Female,29,Software Developer,New York,Jamaica,11470,20131.43,4
4612,Margaretta Aloshkin,Asian,Female,44,Software Developer,New York,Hicksville,11854,23263.6,6
4613,Trev Kliche,White,Male,55,VP Accounting,New York,New York City,10019,20178.54,4
4614,Fionna Bonsale,White,Female,40,Help Desk Operator,New York,New York City,10120,16117.93,1
4615,Alverta Ofield,White,Female,32,Software Developer,New York,Bronx,10454,21744.7,5
4616,Jamima Kiddy,Hispanic,Female,44,Health Coach,New York,New York City,10110,21869.02,9
4617,Alane Syplus,Hispanic,Female,43,Plumber,New York,Rochester,14614,19215.72,2
4618,Rahel Silly,White,Female,32,Physical Therapy Assistant,New York,Jamaica,11447,17472.24,15
4619,Vidovik Rudwell,White,Male,64,Office Assistant,New York,New York City,10024,22336.01,17
4620,Darci Leinster,White,Female,58,Marketing Assistant,New York,Rochester,14614,19157.96,17
4621,Ruben Raulstone,Black,Male,61,General Manager,New York,Buffalo,14233,18155.9,1
4622,Yolanda Jamme,White,Female,26,Research Associate,New York,Brooklyn,11225,22214.76,15
4623,Gilberte Simmon,White,Female,67,Assistant Professor,New York,New York City,10165,21656.19,2
4624,Benedicto Rame,White,Male,60,Buget Analyst,New York,Schenectady,12305,15979.44,18
4625,Benyamin Beaufoy,White,Male,32,VP Product Management,New York,Buffalo,14205,24563.83,12
4626,Jennie BoHlingolsen,White,Female,20,Office Assistant,New York,New York City,10125,16370.47,1
4627,Giana Dallmann,White,Female,28,Internal Auditor,New York,Brooklyn,11247,23302.18,8
4628,Rene Wilford,Hispanic,Female,54,Account Executive,New York,New York City,10170,24667.12,16
4629,Chicky Erskin,White,Male,59,Associate Professor,New York,Buffalo,14205,20044.11,14
4630,Giacinta Feifer,Black,Female,30,Speech Pathologist,New York,Brooklyn,11241,20615.11,19
4631,Enoch Giottini,White,Male,56,Project Manager,New York,Jamaica,11407,19259.87,11
4632,Redd Mair,White,Male,58,Clinical Specialist,New York,New York City,10090,24701.69,19
4633,Maddy Willeson,White,Female,24,Sales Representative,New York,Rochester,14614,22282.32,3
4634,Darren Omand,White,Male,63,Executive Secretary,New York,New York City,10184,17188.9,6
4635,Cathe Stanaway,White,Female,47,Environmental Tech,New York,Flushing,11388,24285.96,10
4636,Corrina Barents,White,Female,25,Health Coach,New York,New York City,10029,16251.57,6
4637,Phillis Courteney,White,Female,20,Professor,New York,Bronx,10474,24496.48,4
4638,Rosina Simonich,White,Female,38,Software Developer,New York,New York City,10155,21110.36,18
4639,Salome Gaynsford,White,Female,65,Clinical Specialist,New York,Rochester,14652,23372.42,12
4640,Ettore Blakeden,White,Male,40,Assistant Professor,New York,New York City,10060,19552.37,3
4641,Angelle Henderson,White,Female,55,Business Systems Development Analyst,New York,New York City,10019,20953.56,7
4642,Valdemar Hestrop,White,Male,39,VP Sales,New York,Rochester,14646,23668.73,13
4643,Devlen Oxbe,White,Male,60,Plumber,New York,New York City,10280,17481.24,14
4644,Bret Sedgman,Hispanic,Male,68,VP Product Management,New York,Buffalo,14210,15268.78,5
4645,Bartel Dibnah,White,Male,65,Environmental Specialist,New York,Jamaica,11499,24708.88,14
4646,Kin Robbe,White,Male,50,Editor,New York,New York City,10034,22897.96,10
4647,Corene Gingle,Hispanic,Female,34,Systems Administrator,New York,New York City,10280,21600.65,2
4648,Cilka Barrim,White,Female,36,Senior Cost Accountant,New York,Port Washington,11054,20963.91,11
4649,Pauline Hulcoop,White,Female,48,Plumber,New York,New York City,10292,21541.42,19
4650,Jo-ann Guttridge,White,Female,71,Occupational Therapist,New York,Rochester,14646,17138.58,18
4651,Amble Kerrigan,Hispanic,Male,45,Senior Financial Analyst,New York,Syracuse,13205,16548.79,10
4652,Lisabeth Buckley,Asian,Female,37,Physical Therapy Assistant,New York,Bronx,10459,15939.68,17
4653,Hilary Taaffe,Hispanic,Male,58,Data Coordiator,New York,New York City,10110,16656.59,18
4654,Cobb Hulburd,White,Male,19,Human Resources,New York,Albany,12232,18230.18,8
4655,Homere Luther,White,Male,22,Plumber,New York,Port Washington,11054,21095.28,15
4656,Winnie Stroband,Hispanic,Female,46,Administrative Officer,New York,Brooklyn,11236,21137.93,11
4657,Constanta Troth,Black,Female,44,Internal Auditor,New York,New York City,10275,23825.45,2
4658,Graehme Batrip,Hispanic,Male,36,Plumber,New York,New York City,10175,22783.3,15
4659,Andris Grinnikov,Black,Male,28,Quality Control Specialist,New York,Rochester,14646,21891.05,17
4660,Alexandro Weildish,White,Male,68,Senior Financial Analyst,New York,New York City,10110,20918.67,20
4661,Ebenezer Iliff,White,Male,58,Plumber,New York,Brooklyn,11225,21598.37,9
4662,Allen Corah,White,Male,52,Plumber,New York,Rochester,14614,22878.34,20
4663,Codi Couser,White,Male,20,Compensation Analyst,New York,New York City,10060,21793.77,18
4664,Aubert Stetlye,White,Male,59,Plumber,New York,Flushing,11355,17139.23,1
4665,Lester Winspar,Asian,Male,60,Executive Secretary,New York,New York City,10155,20905.84,4
4666,Roddie Biss,Black,Male,36,Sales Associate,New York,Rochester,14639,22293.65,5
4667,Earlie Hawley,Hispanic,Male,24,Food Chemist,New York,New York City,10024,20953.04,16
4668,Batsheva Neggrini,White,Female,66,Sales Associate,New York,Flushing,11388,23826.25,20
4669,Chloe MacCawley,White,Female,47,Administrative Officer,New York,Buffalo,14205,21880.32,3
4670,Jocko Pahler,White,Male,18,GIS Technical Architect,New York,Albany,12247,15733,6
4671,Thorndike Trewhela,Asian,Male,60,Marketing Assistant,New York,Port Washington,11054,24859.13,2
4672,Cornie Inett,Hispanic,Male,55,Marketing Assistant,New York,Buffalo,14276,15381.95,4
4673,Goldarina Sirman,Hispanic,Female,41,Software Developer,New York,Albany,12247,20489.16,20
4674,Gay Sandilands,White,Female,66,Teacher,New York,Albany,12237,16164.81,11
4675,Candi Lucas,White,Female,61,Plumber,New York,White Plains,10633,16692.43,6
4676,Frazer Corrison,Hispanic,Male,44,Compensation Analyst,New York,Brooklyn,11225,18257.45,20
4677,Gerome Scase,Hispanic,Male,38,Administrative Officer,New York,Albany,12222,17323.09,19
4678,Ellerey Kingsnoad,Other,Male,42,Actuary,New York,Syracuse,13210,19863.74,10
4679,Elysee Lauga,White,Female,38,Junior Executive,New York,Albany,12242,22629.52,12
4680,Melba MacCroary,White,Female,20,Junior Executive,New York,Buffalo,14269,22139.51,18
4681,Nanine Simmank,Hispanic,Female,18,Account Executive,New York,New York City,10024,21228.54,14
4682,Elijah Rubertis,White,Male,61,Pharmacist,New York,Bronx,10469,17236.02,19
4683,Nicol Fogt,White,Female,39,Web Designer,New York,New York City,10131,24254.46,2
4684,Nadine Adamson,White,Female,22,Media Manager,New York,Rochester,14646,18347.31,2
4685,Keene Ducker,Hispanic,Male,21,Senior Editor,New York,Elmira,14905,22201.01,16
4686,Fransisco Meric,White,Male,46,Financial Analyst,New York,Utica,13505,21569.06,7
4687,Mirna Rizzardini,White,Female,54,Nurse Practitioner,New York,New York City,10079,22278.19,15
4688,Cointon Whittam,White,Male,27,Occupational Therapist,New York,Elmira,14905,20223.01,18
4689,Klarika Sylett,White,Female,43,Social Worker,New York,Bronx,10474,17020.4,12
4690,Feliks Sauvan,White,Male,35,Speech Pathologist,New York,Brooklyn,11220,17485.74,7
4691,Inness Kinver,White,Male,44,Recruiting Manager,New York,Albany,12232,15408.57,9
4692,Craig Toop,White,Male,53,Plumber,New York,Rochester,14639,19602.32,14
4693,Elston Sayes,White,Male,52,Librarian,New York,New York City,10105,16160,13
4694,Jan Madge,White,Female,26,Legal Assistant,New York,New York City,10260,15990.05,17
4695,Edsel Gathwaite,White,Male,45,Plumber,New York,Brooklyn,11210,21406.8,2
4696,Emmerich Khomin,White,Male,38,Financial Analyst,New York,Albany,12255,23730.86,3
4697,Zacherie Cornthwaite,White,Male,57,Statistician,New York,Jamaica,11499,23728.22,19
4698,Marleen Strauss,White,Female,23,Physical Therapy Assistant,New York,Brooklyn,11205,23606.38,1
4699,Perkin Blackwood,White,Male,66,Occupational Therapist,New York,New York City,10275,16158.66,2
4700,Tedie Flageul,White,Male,56,Account Executive,New York,New York City,10079,23788,2
4701,Elianora Crosfield,Hispanic,Female,39,Research Associate,New York,Jamaica,11499,23124.84,7
4702,Hebert Feveryear,Hispanic,Male,67,Account Coordinator,New York,Albany,12242,15280.59,20
4703,Dudley Yendall,Hispanic,Male,64,Internal Auditor,New York,Jamaica,11447,17622.05,19
4704,Minni Silkstone,Black,Female,64,Plumber,New York,New York City,10045,17941.12,19
4705,Valentin Castan,White,Male,56,VP Accounting,New York,New York City,10009,23465.87,16
4706,Valma Dunbavin,White,Female,31,Account Executive,New York,Rochester,14652,21305.72,3
4707,Ally Pardy,Hispanic,Female,51,Health Coach,New York,Brooklyn,11210,20131.43,15
4708,Angelia Tarzey,Hispanic,Female,51,VP Marketing,New York,New York City,10099,23263.6,13
4709,Andy Yeude,White,Male,57,VP Marketing,New York,Syracuse,13217,20178.54,11
4710,Lizzie Slavin,White,Female,32,Environmental Specialist,New York,Albany,12222,16117.93,2
4711,Feodora Verling,Other,Female,46,Social Worker,New York,Jamaica,11447,21744.7,10
4712,Meggi McCandless,White,Female,61,Buget Analyst,New York,Brooklyn,11236,21869.02,4
4713,Cass Bamford,Hispanic,Male,31,VP Sales,New York,Albany,12247,19215.72,4
4714,Jessamyn Macknish,White,Female,59,Plumber,New York,New York City,10029,17472.24,19
4715,Aluino Kaiser,Black,Male,43,Data Coordiator,New York,Buffalo,14210,22336.01,7
4716,Ferdinand Jehan,White,Male,66,Marketing Manager,New York,Staten Island,10310,19157.96,18
4717,Beatriz Ivanisov,Hispanic,Female,34,Safety Technician,New York,Flushing,11388,18155.9,19
4718,Demetri Parkin,White,Male,53,Professor,New York,Jamaica,11407,22214.76,4
4719,Barron Hindes,White,Male,21,Teacher,New York,Great Neck,11024,21656.19,18
4720,Ferguson Oglethorpe,White,Male,23,Pharmacist,New York,New York City,10175,15979.44,13
4721,Tresa Connold,White,Female,45,Systems Administrator,New York,New York City,10004,24563.83,12
4722,Thomasin Jacox,Hispanic,Female,25,Associate Professor,New York,Rochester,14646,16370.47,16
4723,Bev Fist,Black,Male,40,Registered Nurse,New York,Jamaica,11431,23302.18,9
4724,Sylas Hrynczyk,Asian,Male,35,Payment Adjustment Coordinator,New York,Port Washington,11054,24667.12,12
4725,Desmund Merrilees,Hispanic,Male,47,Executive Assistant,New York,New York City,10184,20044.11,14
4726,Mehetabel Merriment,White,Female,47,Staff Scientist,New York,Brooklyn,11236,20615.11,9
4727,Pauly Labb,Hispanic,Female,23,Senior Sales Associate,New York,New York City,10004,19259.87,6
4728,Eleen Walsh,Asian,Female,63,Professor,New York,Syracuse,13251,24701.69,9
4729,Charlene Bandy,Black,Female,41,Software Developer,New York,New York City,10125,22282.32,1
4730,Dill Potte,Hispanic,Male,28,Software Developer,New York,Buffalo,14205,17188.9,14
4731,Cristen Hansell,White,Female,42,VP Sales,New York,New York City,10079,24285.96,10
4732,Ambrosio Rodda,Black,Male,59,Graphic Designer,New York,Brooklyn,11236,16251.57,1
4733,Louie Lusher,White,Male,50,Cost Accountant,New York,Buffalo,14220,24496.48,20
4734,Alina Grishakov,Black,Female,23,Operator,New York,New York City,10170,21110.36,6
4735,Steven Samms,White,Male,18,Occupational Therapist,New York,Jamaica,11480,23372.42,17
4736,Thaxter Collop,White,Male,30,Marketing Assistant,New York,New York City,10019,19552.37,15
4737,Locke Hinkens,White,Male,23,Plumber,New York,Rochester,14683,20953.56,13
4738,Phyllis Duplock,Other,Female,19,Software Developer,New York,New York City,10115,23668.73,1
4739,Osbourne Brierly,Hispanic,Male,24,Clinical Specialist,New York,New York City,10045,17481.24,20
4740,Rurik Denford,White,Male,66,Assistant Manager,New York,New York City,10203,15268.78,15
4741,Donall Peggs,White,Male,18,Paralegal,New York,Buffalo,14215,24708.88,15
4742,Bron Massow,Hispanic,Male,69,Geologist,New York,New York City,10275,22897.96,5
4743,Allx Alloisi,White,Female,55,Office Assistant,New York,Jamaica,11436,21600.65,4
4744,Bronson Osment,White,Male,59,Help Desk Technician,New York,New York City,10115,20963.91,13
4745,Silvie Cherryman,Black,Female,41,Financial Analyst,New York,New York City,10034,21541.42,15
4746,Javier Cuppitt,Hispanic,Male,44,Database Administrator,New York,Rochester,14652,17138.58,4
4747,Roxane Rudsdale,White,Female,46,Food Chemist,New York,New York City,10131,16548.79,10
4748,Riane Licence,White,Female,57,Plumber,New York,Rochester,14639,15939.68,16
4749,Chan Quarrington,Hispanic,Male,70,Staff Scientist,New York,New York City,10024,16656.59,2
4750,Christean Brattell,Hispanic,Female,29,Executive Secretary,New York,Buffalo,14210,18230.18,14
4751,Timothee Rollings,White,Male,31,Dental Hygienist,New York,New York City,10249,21095.28,1
4752,Carolus Mattingly,White,Male,50,Financial Advisor,New York,New York City,10125,21137.93,12
4753,Nathanael Warland,White,Male,54,Pharmacist,New York,Jamaica,11447,23825.45,3
4754,Mal Facer,Asian,Male,39,Office Assistant,New York,Albany,12262,22783.3,4
4755,Raina Gulston,Other,Female,29,Statistician,New York,Jamaica,11436,21891.05,16
4756,Pyotr Lillegard,White,Male,46,Plumber,New York,Brooklyn,11210,20918.67,4
4757,Emera Sharpe,White,Female,68,Plumber,New York,New York City,10060,21598.37,12
4758,Celia Harse,White,Female,48,VP Product Management,New York,Brooklyn,11236,22878.34,16
4759,Yorke Jeskin,Hispanic,Male,53,Assistant Professor,New York,Buffalo,14233,21793.77,3
4760,Cole Cassidy,White,Male,28,Recruiting Manager,New York,Rochester,14683,17139.23,15
4761,Joaquin Bleeze,White,Male,31,Senior Financial Analyst,New York,Buffalo,14263,20905.84,17
4762,Scarlet Delamaine,White,Female,65,VP Quality Control,New York,New York City,10292,22293.65,16
4763,Lonna Danniel,Hispanic,Female,19,Project Manager,New York,Buffalo,14220,20953.04,1
4764,Floria Goodluck,White,Female,31,Business Systems Development Analyst,New York,Rochester,14624,23826.25,2
4765,Kingsley Vinten,White,Male,22,Help Desk Operator,New York,Jamaica,11499,21880.32,13
4766,Vanny Pyatt,Hispanic,Female,69,Marketing Manager,New York,New York City,10090,15733,14
4767,Fancy Callander,Hispanic,Female,52,Editor,New York,Jamaica,11436,24859.13,1
4768,Wendel Ferrarin,Hispanic,Male,29,Editor,New York,Albany,12237,15381.95,2
4769,Hope Metcalfe,Asian,Female,53,Graphic Designer,New York,Brooklyn,11220,20489.16,2
4770,Prue Tallboy,White,Female,60,Occupational Therapist,New York,New York City,10004,16164.81,18
4771,Vasilis Edsall,White,Male,36,Help Desk Operator,New York,New York City,10110,16692.43,5
4772,Vincent Espina,Black,Male,21,Account Executive,New York,Brooklyn,11220,18257.45,19
4773,Adams Hattam,White,Male,52,Database Administrator,New York,Rochester,14619,17323.09,12
4774,Urbano Gueinn,Hispanic,Male,58,Help Desk Technician,New York,New York City,10131,19863.74,14
4775,Latisha Cherrett,White,Female,27,Actuary,New York,Jamaica,11431,22629.52,6
4776,Bev Prinne,Black,Male,28,Plumber,New York,Buffalo,14215,22139.51,12
4777,Coleman O'Criane,Hispanic,Male,21,Senior Sales Associate,New York,Albany,12205,21228.54,4
4778,Alexandra Crathorne,Hispanic,Female,66,Recruiter,New York,Brooklyn,11241,17236.02,14
4779,Barty Akram,White,Male,68,Tax Accountant,New York,New York City,10125,24254.46,3
4780,Arnold Seamer,White,Male,34,Plumber,New York,Brooklyn,11241,18347.31,6
4781,Sonnie Crippin,White,Male,59,Sales Representative,New York,Elmira,14905,22201.01,5
4782,Cyrill Kolinsky,White,Male,51,Plumber,New York,New York City,10160,21569.06,10
4783,Arley Cashmore,White,Male,43,Senior Cost Accountant,New York,New York City,10131,22278.19,6
4784,Jock Force,Black,Male,35,Media Manager,New York,Hicksville,11854,20223.01,3
4785,Margaretha Castana,White,Female,70,Data Coordiator,New York,Utica,13505,17020.4,4
4786,Kaspar Leyes,White,Male,25,Assistant Professor,New York,Syracuse,13205,17485.74,4
4787,Francisco Gherardini,White,Male,45,Human Resources,New York,New York City,10131,15408.57,19
4788,Isak Curness,White,Male,60,Recruiter,New York,Port Washington,11054,19602.32,15
4789,Emmye Ponton,Black,Female,66,Statistician,New York,Staten Island,10310,16160,1
4790,Lori Mant,White,Female,28,Recruiter,New York,Rochester,14652,15990.05,8
4791,Jarret Heritege,White,Male,34,Sales Associate,New York,White Plains,10606,21406.8,3
4792,Aharon Sarginson,Hispanic,Male,51,Plumber,New York,New York City,10155,23730.86,9
4793,Rochette Mc Pake,White,Female,22,Plumber,New York,Rochester,14624,23728.22,13
4794,Annabel Kohring,White,Female,38,Software Developer,New York,New York City,10105,23606.38,4
4795,Rayner Szymczyk,Hispanic,Male,38,Plumber,New York,Rochester,14624,16158.66,17
4796,Rosalinda Casseldine,White,Female,34,Physical Therapy Assistant,New York,New York City,10099,23788,7
4797,Flynn Gooddy,White,Male,67,Human Resources,New York,Great Neck,11024,23124.84,3
4798,Reid Trembley,Black,Male,54,Senior Financial Analyst,New York,Bronx,10459,15280.59,9
4799,Page Musto,White,Female,65,Plumber,New York,Albany,12262,17622.05,4
4800,Maurizio Walework,White,Male,41,Environmental Tech,New York,New York City,10150,17941.12,18
